,neuron_type,n,loss,val_loss
94,gelu,2,0.012233846820890903,0.011621045880019665
95,silu,2,0.012004540301859379,0.011495603248476982
96,tanh,2,0.010368204675614834,0.01030273549258709
97,gelu,2,0.011602428741753101,0.011207928881049156
98,silu,2,0.011290222406387329,0.010853839106857777
99,tanh,2,0.010653837583959103,0.010713796131312847
100,gelu,2,0.011571796610951424,0.011374789290130138
101,silu,2,0.01312725804746151,0.012649464420974255
102,tanh,2,0.03966828063130379,0.036042749881744385
103,gelu,2,0.009737426415085793,0.009450831450521946
104,silu,2,0.010362047702074051,0.010357021354138851
105,tanh,2,0.010920532047748566,0.010717123746871948
106,gelu,2,0.012431900016963482,0.012449330650269985
107,silu,2,0.003880355041474104,0.0035834680311381817
108,tanh,2,0.010772169567644596,0.010388214141130447
109,gelu,2,0.011230737902224064,0.010657798498868942
110,silu,2,0.011448720470070839,0.010983188636600971
111,tanh,2,0.010579336434602737,0.010368993505835533
112,gelu,2,0.01082479115575552,0.010539168491959572
113,silu,2,0.038748156279325485,0.035194363445043564
114,tanh,2,0.03962166607379913,0.0361473485827446
115,gelu,2,0.003170248121023178,0.0028043107595294714
116,silu,2,0.011607718653976917,0.011295061558485031
117,tanh,2,0.010369098745286465,0.010070915333926678
118,gelu,2,0.010523278266191483,0.009949413128197193
119,silu,2,0.012133616022765636,0.011618304997682571
120,tanh,3,0.002958930330350995,0.0026819854974746704
121,gelu,3,0.011631234548985958,0.011350417509675026
122,silu,3,0.009155888110399246,0.009089785628020763
123,tanh,3,0.0020843723323196173,0.002128123538568616
124,gelu,3,0.002052201423794031,0.002159746829420328
125,silu,3,0.004266232252120972,0.0037926295772194862
126,tanh,3,0.002669354435056448,0.0024342804681509733
127,gelu,3,0.0019428158411756158,0.0019570658914744854
128,silu,3,0.00362945394590497,0.0031360830180346966
129,tanh,3,0.01035299338400364,0.010112632997334003
130,gelu,3,0.002979131182655692,0.0028065263759344816
131,silu,3,0.011935555376112461,0.011514905840158463
132,tanh,3,0.0018370867474004626,0.0018050333019345999
133,gelu,3,0.0056467545218765736,0.005295807961374521
134,silu,3,0.0033574854023754597,0.002954221796244383
135,tanh,3,0.002922036685049534,0.002609915565699339
136,gelu,3,0.0035742418840527534,0.003059317823499441
137,silu,3,0.003996951039880514,0.0036228604149073362
138,tanh,3,0.010820826515555382,0.010666572488844395
139,gelu,3,0.03934818133711815,0.03588973730802536
140,silu,3,0.0034455833956599236,0.0031272575724869967
141,tanh,3,0.00233329925686121,0.002392852446064353
142,gelu,3,0.004047858994454145,0.003560448531061411
143,silu,3,0.009372221305966377,0.009270360693335533
144,tanh,3,0.002186341444030404,0.0021403967402875423
145,gelu,3,0.001743235974572599,0.0016677220119163394
146,silu,3,0.009609493426978588,0.009507279843091965
147,tanh,3,0.03963220492005348,0.036019518971443176
148,gelu,3,0.003865310223773122,0.00345986126922071
149,silu,3,0.0039001568220555782,0.0034374038223177195
150,tanh,3,0.010083024390041828,0.01001968514174223
151,gelu,3,0.004969616886228323,0.004599317442625761
152,silu,3,0.0024840463884174824,0.002376353368163109
153,tanh,3,0.0031041603069752455,0.002822801936417818
154,gelu,3,0.010451667942106724,0.010164306499063969
155,silu,3,0.03943919390439987,0.03595759719610214
156,tanh,3,0.009725432842969894,0.009492019191384315
157,gelu,3,0.0032117865048348904,0.0028744216542690992
158,silu,3,0.002542054047808051,0.002474009757861495
159,tanh,3,0.002669016132131219,0.0024144931230694056
160,gelu,3,0.011123077012598515,0.010845497250556946
161,silu,3,0.003078190376982093,0.002966843778267503
162,tanh,3,0.002276176353916526,0.0022334482055157423
163,gelu,3,0.0393843799829483,0.03598356246948242
164,silu,3,0.010693456046283245,0.010640479624271393
165,tanh,3,0.010378600098192692,0.01014743372797966
166,gelu,3,0.0013566837878897786,0.0014168211491778493
167,silu,3,0.011146988719701767,0.010892504826188087
168,tanh,3,0.002180535579100251,0.0021071566734462976
169,gelu,3,0.0025553253944963217,0.0023981521371752024
170,silu,3,0.003827519714832306,0.00341730541549623
171,tanh,3,0.0022242111153900623,0.0020770858973264694
172,gelu,3,0.005157951265573502,0.005037611350417137
173,silu,3,0.010762562043964863,0.010571382939815521
174,tanh,3,0.010024147108197212,0.009770951233804226
175,gelu,3,0.001983201364055276,0.001931152306497097
176,silu,3,0.0032838997431099415,0.0031490072142332792
177,tanh,3,0.010143187828361988,0.010113225318491459
178,gelu,3,0.005706820171326399,0.005436508916318417
179,silu,3,0.0031292058993130922,0.0028610376175493
180,tanh,3,0.0024082695599645376,0.0023531995248049498
181,gelu,3,0.0039918976835906506,0.003537866985425353
182,silu,3,0.0025263854768127203,0.002442244440317154
183,tanh,3,0.011062156409025192,0.010721292346715927
184,gelu,3,0.005518727470189333,0.005241830367594957
185,silu,3,0.0027157601434737444,0.0024678544141352177
186,tanh,3,0.002791609847918153,0.0025245521683245897
187,gelu,3,0.004713847767561674,0.004410312045365572
188,silu,3,0.007391622290015221,0.006555265747010708
189,tanh,3,0.010492515750229359,0.010117825120687485
190,gelu,3,0.003348751226440072,0.0029973057098686695
191,silu,3,0.012221291661262512,0.01184539683163166
192,tanh,3,0.0030896200332790613,0.002821048954501748
193,gelu,3,0.007842816412448883,0.007758907042443752
194,silu,3,0.010540849529206753,0.01033812202513218
195,tanh,3,0.010329769924283028,0.010135927237570286
196,gelu,3,0.004036894533783197,0.0037459684535861015
197,silu,3,0.003263725433498621,0.002908783731982112
198,tanh,3,0.01089605875313282,0.010349410586059093
199,gelu,3,0.0032425662502646446,0.0030052619986236095
200,silu,3,0.0036324327811598778,0.003196606645360589
201,tanh,3,0.010963641107082367,0.010753527283668518
202,gelu,3,0.004469309933483601,0.003995642997324467
203,silu,3,0.010116283781826496,0.009837283752858639
204,tanh,3,0.039988528937101364,0.0362074077129364
205,gelu,3,0.010256035253405571,0.010385222733020782
206,silu,3,0.004829432815313339,0.004056120291352272
207,tanh,3,0.002884654328227043,0.002504139207303524
208,gelu,3,0.003545712446793914,0.0032616062089800835
209,silu,3,0.0027196938171982765,0.0025057937018573284
210,tanh,3,0.0028955901507288218,0.0029877875931560993
211,gelu,3,0.01180107519030571,0.01151859201490879
212,silu,3,0.0035015945322811604,0.003036612644791603
213,tanh,3,0.002114156261086464,0.002032657852396369
214,gelu,3,0.0034209901932626963,0.003040687646716833
215,silu,3,0.0033929322380572557,0.0032183316070586443
216,tanh,3,0.011507494375109673,0.011150235310196877
217,gelu,3,0.011143582873046398,0.010656074620783329
218,silu,3,0.004101261496543884,0.003724256530404091
219,tanh,3,0.0029027992859482765,0.002650521695613861
220,gelu,3,0.010043634101748466,0.009900772012770176
221,silu,3,0.004686493426561356,0.004120588768273592
222,tanh,3,0.0025138810742646456,0.0023554114159196615
223,gelu,3,0.003958343528211117,0.0034363858867436647
224,silu,3,0.011716553941369057,0.011303943581879139
225,tanh,3,0.002168562263250351,0.0020619379356503487
226,gelu,3,0.003369718324393034,0.0028924334328621626
227,silu,3,0.011536084115505219,0.011071437038481236
228,tanh,3,0.010624667629599571,0.010355002246797085
229,gelu,3,0.003134609665721655,0.002894541248679161
230,silu,3,0.004197318572551012,0.0038874426390975714
231,tanh,3,0.003015645779669285,0.0027097484562546015
232,gelu,3,0.004380895756185055,0.003826761618256569
233,silu,3,0.010808780789375305,0.010655134916305542
234,tanh,3,0.010721800848841667,0.010597522370517254
235,gelu,3,0.0021654951851814985,0.0019860195461660624
236,silu,3,0.003986959811300039,0.003582795150578022
237,tanh,3,0.002211126731708646,0.002276052488014102
238,gelu,3,0.010929068550467491,0.010419058613479137
239,silu,3,0.003196059726178646,0.0030117807909846306
240,tanh,4,0.0025268106255680323,0.002553973812609911
241,gelu,4,0.011223476380109787,0.011181335896253586
242,silu,4,0.0025710896588861942,0.0025753125082701445
243,tanh,4,0.0020720232278108597,0.002042321255430579
244,gelu,4,0.0045166597701609135,0.004355809651315212
245,silu,4,0.0023705505300313234,0.002262225141748786
246,tanh,4,0.002825220348313451,0.0027359637897461653
247,gelu,4,0.0033333906903862953,0.003064448945224285
248,silu,4,0.0021886916365474463,0.0019337300909683108
249,tanh,4,0.0032066870480775833,0.002821254776790738
250,gelu,4,0.0039334604516625404,0.003581264289095998
251,silu,4,0.002230963669717312,0.002231561578810215
252,tanh,4,0.0021507167257368565,0.002174770925194025
253,gelu,4,0.0030564775224775076,0.0028604480903595686
254,silu,4,0.0033553505782037973,0.0035332608968019485
255,tanh,4,0.002864690963178873,0.0027238791808485985
256,gelu,4,0.01088718231767416,0.010475427843630314
257,silu,4,0.00985868088901043,0.009273489005863667
258,tanh,4,0.0023349386174231768,0.002328190952539444
259,gelu,4,0.0026628233026713133,0.0024803585838526487
260,silu,4,0.0031307756435126066,0.002881348133087158
261,tanh,4,0.0027612526901066303,0.00246543250977993
262,gelu,4,0.011787285096943378,0.011242834851145744
263,silu,4,0.011062591336667538,0.010862283408641815
264,tanh,4,0.0025324923917651176,0.0024658814072608948
265,gelu,4,0.0015505769988521934,0.001459833001717925
266,silu,4,0.003936006221920252,0.003835683688521385
267,tanh,4,0.0016462367493659258,0.0016146404668688774
268,gelu,4,0.002038514008745551,0.0019364138133823872
269,silu,4,0.0028706789016723633,0.002869413234293461
270,tanh,4,0.0014799335040152073,0.0014503070851787925
271,gelu,4,0.00454500550404191,0.003997614607214928
272,silu,4,0.0035525814164429903,0.0033637210726737976
273,tanh,4,0.002232431434094906,0.0021591144613921642
274,gelu,4,0.0022764240857213736,0.00225256709381938
275,silu,4,0.002859130734577775,0.0026857424527406693
276,tanh,4,0.002677055075764656,0.002366822212934494
277,gelu,4,0.0036139243748039007,0.0032295917626470327
278,silu,4,0.011389350518584251,0.010936805978417397
279,tanh,4,0.002433666493743658,0.0023559594992548227
280,gelu,4,0.010720087215304375,0.010306949727237225
281,silu,4,0.003021011594682932,0.0028317244723439217
282,tanh,4,0.002745112171396613,0.0024870592169463634
283,gelu,4,0.004676930606365204,0.0042769210413098335
284,silu,4,0.005007732193917036,0.004613314755260944
285,tanh,4,0.0029944826383143663,0.0026987015735358
286,gelu,4,0.005156349390745163,0.004826703574508429
287,silu,4,0.03976105526089668,0.03611340746283531
288,tanh,4,0.002073632087558508,0.0020143049769103527
289,gelu,4,0.005787658505141735,0.0050391159020364285
290,silu,4,0.0035751452669501305,0.003631484229117632
291,tanh,4,0.0023285376373678446,0.002295499434694648
292,gelu,4,0.003899878589436412,0.0038519962690770626
293,silu,4,0.006332020275294781,0.00599920516833663
294,tanh,4,0.002513670129701495,0.0023431451991200447
295,gelu,4,0.004663433879613876,0.004642682150006294
296,silu,4,0.002700583077967167,0.002557382918894291
297,tanh,4,0.003133876249194145,0.0030370131134986877
298,gelu,4,0.003972732461988926,0.003424211638048291
299,silu,4,0.0038116183131933212,0.00359876686707139
300,tanh,4,0.002911993069574237,0.0027601299807429314
301,gelu,4,0.0032343880739063025,0.00301303225569427
302,silu,4,0.005559193901717663,0.005531537812203169
303,tanh,4,0.007873816415667534,0.007388331461697817
304,gelu,4,0.0031023938208818436,0.0028260897379368544
305,silu,4,0.0022955003660172224,0.0022269277833402157
306,tanh,4,0.003627031808719039,0.0037300765980035067
307,gelu,4,0.0040870001539587975,0.0037771202623844147
308,silu,4,0.003976188600063324,0.003512502880766988
309,tanh,4,0.002654444891959429,0.002509560901671648
310,gelu,4,0.004413858521729708,0.0039882538840174675
311,silu,4,0.0041358754970133305,0.0036226625088602304
312,tanh,4,0.003045878140255809,0.0029357182793319225
313,gelu,4,0.0021555451676249504,0.002025235677137971
314,silu,4,0.002537376480177045,0.002335584256798029
315,tanh,4,0.0026863031089305878,0.0026179454289376736
316,gelu,4,0.0044058519415557384,0.004007203038781881
317,silu,4,0.004628255032002926,0.004395410418510437
318,tanh,4,0.03937752544879913,0.03602302819490433
319,gelu,4,0.009735477156937122,0.009763519279658794
320,silu,4,0.0026224558241665363,0.0024433459620922804
321,tanh,4,0.002130653243511915,0.0021635135635733604
322,gelu,4,0.009287958033382893,0.008782871998846531
323,silu,4,0.0039954110980033875,0.004042272921651602
324,tanh,4,0.010798891074955463,0.010612846352159977
325,gelu,4,0.0038594966754317284,0.003290401306003332
326,silu,4,0.002854113932698965,0.002895445330068469
327,tanh,4,0.003123136702924967,0.0029022740200161934
328,gelu,4,0.0020314576104283333,0.0019997325725853443
329,silu,4,0.0037966391537338495,0.003447002964094281
330,tanh,4,0.0027968203648924828,0.002720160875469446
331,gelu,4,0.009837180376052856,0.00942161213606596
332,silu,4,0.0034767778124660254,0.0030880041886121035
333,tanh,4,0.0028671708423644304,0.002600650303065777
334,gelu,4,0.0024172773119062185,0.0021666078828275204
335,silu,4,0.0020765045192092657,0.002058187732473016
336,tanh,4,0.0024032306391745806,0.002317555481567979
337,gelu,4,0.0030504469759762287,0.0030004314612597227
338,silu,4,0.004715566523373127,0.00447958754375577
339,tanh,4,0.0029012984596192837,0.0025751404464244843
340,gelu,4,0.002987243002280593,0.0029736822471022606
341,silu,4,0.002823418937623501,0.002933923387899995
342,tanh,4,0.003457643324509263,0.0033038249239325523
343,gelu,4,0.002782195806503296,0.0026568800676614046
344,silu,4,0.002164979465305805,0.002107013249769807
345,tanh,4,0.0021718069911003113,0.002050297800451517
346,gelu,4,0.003398127853870392,0.0031130213756114244
347,silu,4,0.004676892422139645,0.004130272194743156
348,tanh,4,0.0028311642818152905,0.0027441775891929865
349,gelu,4,0.002560856519266963,0.002698078751564026
350,silu,4,0.003991375211626291,0.003448132425546646
351,tanh,4,0.002185760997235775,0.0021519092842936516
352,gelu,4,0.0024252580478787422,0.002367402194067836
353,silu,4,0.0025538494810462,0.002443279605358839
354,tanh,4,0.00239762244746089,0.0022298130206763744
355,gelu,4,0.011284925043582916,0.01100243628025055
356,silu,4,0.010621222667396069,0.010485507547855377
357,tanh,4,0.002848793985322118,0.0025451835244894028
358,gelu,4,0.0019497135654091835,0.0018050097860395908
359,silu,4,0.00237090652808547,0.0022573096211999655
360,tanh,5,0.011112669482827187,0.011042817495763302
361,gelu,5,0.003082785988226533,0.0029021911323070526
362,silu,5,0.0026950177270919085,0.002726692473515868
363,tanh,5,0.0032453853636980057,0.002842642366886139
364,gelu,5,0.002680060686543584,0.0026266437489539385
365,silu,5,0.003601961536332965,0.0033629259560257196
366,tanh,5,0.003258165204897523,0.0029323494527488947
367,gelu,5,0.0031389619689434767,0.0030054727103561163
368,silu,5,0.0026579624973237514,0.002591547090560198
369,tanh,5,0.0024603751953691244,0.0024429254699498415
370,gelu,5,0.003739800537005067,0.0032953768968582153
371,silu,5,0.004493846092373133,0.0038518146611750126
372,tanh,5,0.002763932105153799,0.0025884888600558043
373,gelu,5,0.0039916206151247025,0.0035679382272064686
374,silu,5,0.002054419368505478,0.0020746078807860613
375,tanh,5,0.002539057983085513,0.0023605581372976303
376,gelu,5,0.003003428690135479,0.0029095145873725414
377,silu,5,0.0033613562118262053,0.0029860413633286953
378,tanh,5,0.0017520050751045346,0.001702970010228455
379,gelu,5,0.003415788523852825,0.003155810059979558
380,silu,5,0.003016276517882943,0.0029364796355366707
381,tanh,5,0.0024303889367729425,0.0024297514464706182
382,gelu,5,0.004308722447603941,0.004063514992594719
383,silu,5,0.00358449830673635,0.003178228158503771
384,tanh,5,0.002615204080939293,0.0025224799755960703
385,gelu,5,0.0028026399668306112,0.0028265020810067654
386,silu,5,0.0019744166638702154,0.002008046256378293
387,tanh,5,0.002194151980802417,0.002123118145391345
388,gelu,5,0.002637515775859356,0.002508421428501606
389,silu,5,0.003478431608527899,0.003342876909300685
390,tanh,5,0.0034508146345615387,0.0032622625585645437
391,gelu,5,0.0031559113413095474,0.0030550439842045307
392,silu,5,0.005260278936475515,0.005159446038305759
393,tanh,5,0.002743687480688095,0.002552216872572899
394,gelu,5,0.0019695241935551167,0.001993075478821993
395,silu,5,0.003976456355303526,0.0035283020697534084
396,tanh,5,0.002166331047192216,0.0020841986406594515
397,gelu,5,0.0038716557901352644,0.00358980312012136
398,silu,5,0.0025912367273122072,0.0024822712875902653
399,tanh,5,0.0027205878868699074,0.0025782929733395576
400,gelu,5,0.0041883643716573715,0.003901195013895631
401,silu,5,0.0030812460463494062,0.0029091699980199337
402,tanh,5,0.0036244336515665054,0.0033525684848427773
403,gelu,5,0.003288657870143652,0.0030180737376213074
404,silu,5,0.002527446486055851,0.0025400840677320957
405,tanh,5,0.002694421447813511,0.0025032886769622564
406,gelu,5,0.0032945729326456785,0.002995898714289069
407,silu,5,0.0034251720644533634,0.003123194444924593
408,tanh,5,0.0024734658654779196,0.0023629399947822094
409,gelu,5,0.003715419676154852,0.0033810930326581
410,silu,5,0.0033625566866248846,0.00302464934065938
411,tanh,5,0.002996520372107625,0.002800988731905818
412,gelu,5,0.00284928223118186,0.0028045938815921545
413,silu,5,0.0027023039292544127,0.0025213633198291063
414,tanh,5,0.0023820088244974613,0.0022979588247835636
415,gelu,5,0.005861475132405758,0.005185203161090612
416,silu,5,0.0052014603279531,0.004876293707638979
417,tanh,5,0.00257294625043869,0.002481325063854456
418,gelu,5,0.0048036421649158,0.0041540153324604034
419,silu,5,0.004938016179949045,0.004422430414706469
420,tanh,5,0.002633080119267106,0.0024222969077527523
421,gelu,5,0.003347129328176379,0.0032651962246745825
422,silu,5,0.003875147784128785,0.0034959258046001196
423,tanh,5,0.003479907289147377,0.003199365921318531
424,gelu,5,0.008535285480320454,0.00861154031008482
425,silu,5,0.0034467086661607027,0.0033722782973200083
426,tanh,5,0.002626803470775485,0.002369931200519204
427,gelu,5,0.0031016531866043806,0.002949282992631197
428,silu,5,0.0038013560697436333,0.0036363706458359957
429,tanh,5,0.002907348098233342,0.0029493055772036314
430,gelu,5,0.004011846613138914,0.0034760385751724243
431,silu,5,0.0038942587561905384,0.003457113169133663
432,tanh,5,0.0029270723462104797,0.0027477017138153315
433,gelu,5,0.0015024247113615274,0.0015291187446564436
434,silu,5,0.003082455601543188,0.002756749279797077
435,tanh,5,0.0032096896320581436,0.0029866425320506096
436,gelu,5,0.0039144703187048435,0.0035713445395231247
437,silu,5,0.0030022375285625458,0.0027590987738221884
438,tanh,5,0.010930371470749378,0.010512003675103188
439,gelu,5,0.0034673165064305067,0.0031600454822182655
440,silu,5,0.002934376709163189,0.0029123553540557623
441,tanh,5,0.002754372311756015,0.0026943127159029245
442,gelu,5,0.0037239971570670605,0.0034144052769988775
443,silu,5,0.0027906144969165325,0.002705042716115713
444,tanh,5,0.002966450061649084,0.002697098534554243
445,gelu,5,0.003589924890547991,0.003305890830233693
446,silu,5,0.003173684235662222,0.003171779913827777
447,tanh,5,0.0027265369426459074,0.00260429666377604
448,gelu,5,0.0036976563278585672,0.003390145255252719
449,silu,5,0.00576317822560668,0.004988060332834721
450,tanh,5,0.00285034766420722,0.0026936414651572704
451,gelu,5,0.0032685580663383007,0.0030890482012182474
452,silu,5,0.004471786320209503,0.00403418205678463
453,tanh,5,0.003037614980712533,0.0029498457442969084
454,gelu,5,0.0011092049535363913,0.0012477723648771644
455,silu,5,0.004321579355746508,0.003775857388973236
456,tanh,5,0.0024444381706416607,0.0023658843711018562
457,gelu,5,0.0036578692961484194,0.0032049582805484533
458,silu,5,0.004139393102377653,0.003850717330351472
459,tanh,5,0.0033257449977099895,0.00289896409958601
460,gelu,5,0.002651236718520522,0.0024841860868036747
461,silu,5,0.004038581158965826,0.003403200302273035
462,tanh,5,0.0031152963638305664,0.0028173280879855156
463,gelu,5,0.002158244140446186,0.002161502605304122
464,silu,5,0.0035953219048678875,0.003451478434726596
465,tanh,5,0.002503614407032728,0.0025657329242676497
466,gelu,5,0.0028470270335674286,0.002680322155356407
467,silu,5,0.0037914130371063948,0.0036689958069473505
468,tanh,5,0.002534456318244338,0.0023960843682289124
469,gelu,5,0.0016784408362582326,0.0015911394730210304
470,silu,5,0.003990088123828173,0.003617536975070834
471,tanh,5,0.002616742393001914,0.002555413404479623
472,gelu,5,0.0037728766910731792,0.0034283187706023455
473,silu,5,0.0032815304584801197,0.002934775548055768
474,tanh,5,0.002040187595412135,0.0019677169620990753
475,gelu,5,0.010478649288415909,0.010301373898983002
476,silu,5,0.005213549826294184,0.005005666054785252
477,tanh,5,0.0027614065911620855,0.0027051488868892193
478,gelu,5,0.0032671818044036627,0.0031234424095600843
479,silu,5,0.002385616535320878,0.0023672496899962425
480,tanh,6,0.002822565846145153,0.0027717524208128452
481,gelu,6,0.0017996804090216756,0.0019139901269227266
482,silu,6,0.004243200179189444,0.003672142745926976
483,tanh,6,0.003156541148200631,0.0028611733578145504
484,gelu,6,0.003292219713330269,0.0031361188739538193
485,silu,6,0.0029191146604716778,0.002946983790025115
486,tanh,6,0.0018904146272689104,0.0017850348958745599
487,gelu,6,0.0031098956242203712,0.0030326307751238346
488,silu,6,0.004000336863100529,0.003537476761266589
489,tanh,6,0.0027298028580844402,0.002542261965572834
490,gelu,6,0.0032432936131954193,0.003153500147163868
491,silu,6,0.0015966045903041959,0.0016571743180975318
492,tanh,6,0.0029705839697271585,0.0028604057151824236
493,gelu,6,0.002674815943464637,0.002604949753731489
494,silu,6,0.0017730699619278312,0.0016715676756575704
495,tanh,6,0.003067116253077984,0.002865295624360442
496,gelu,6,0.0038630187045782804,0.0037205014377832413
497,silu,6,0.0017157942056655884,0.0016638926463201642
498,tanh,6,0.003378545865416527,0.0031592247541993856
499,gelu,6,0.004181965254247189,0.0036855910439044237
500,silu,6,0.004439112264662981,0.003985959570854902
501,tanh,6,0.003801188664510846,0.0031770847272127867
502,gelu,6,0.008910808712244034,0.008643236942589283
503,silu,6,0.0033495775423943996,0.0029638870619237423
504,tanh,6,0.002440870739519596,0.002337822923436761
505,gelu,6,0.0027745934203267097,0.002426025690510869
506,silu,6,0.0031912752892822027,0.0028200706001371145
507,tanh,6,0.0025088742841035128,0.0024920618161559105
508,gelu,6,0.010325743816792965,0.009949284605681896
509,silu,6,0.0033595573622733355,0.002953415270894766
510,tanh,6,0.002551475539803505,0.0023295830469578505
511,gelu,6,0.0022567512933164835,0.00221773749217391
512,silu,6,0.004572228062897921,0.004209448583424091
513,tanh,6,0.002174589317291975,0.0022642207331955433
514,gelu,6,0.002398987766355276,0.00245407922193408
515,silu,6,0.0026356661692261696,0.002457688096910715
516,tanh,6,0.0029961077962070704,0.002695338800549507
517,gelu,6,0.0035087577998638153,0.003245353000238538
518,silu,6,0.004653638694435358,0.00429380452260375
519,tanh,6,0.002921036444604397,0.0027765410486608744
520,gelu,6,0.00244978372938931,0.002467217855155468
521,silu,6,0.0025150871369987726,0.0023950370959937572
522,tanh,6,0.002658921992406249,0.0025201067328453064
523,gelu,6,0.0027057980187237263,0.0023465731646865606
524,silu,6,0.002928426256403327,0.0030476530082523823
525,tanh,6,0.0024258524645119905,0.002232712460681796
526,gelu,6,0.0035334471613168716,0.0031760416459292173
527,silu,6,0.00455405842512846,0.004348259884864092
528,tanh,6,0.0020832589361816645,0.0020714313723146915
529,gelu,6,0.004597884602844715,0.004058074206113815
