1,2,0.007646579,0.00932968,0.013428048,0.008849675,0.009869632,0.011254851,0.003878541,0.004325557,0.004932656
1,3,0.005621145,0.004962202,0.005925087,0.007970379,0.005265831,0.00820612,0.003493173,0.002307852,0.003596491
1,4,0.004113541,0.003792638,0.004639709,0.001063016,0.001254133,0.005806501,0.000465887,0.000549648,0.002544811
1,5,0.003661748,0.003842819,0.003574619,0.000739513,0.000597992,0.001254752,0.000324106,0.000262082,0.000549919
1,6,0.003787139,0.003703922,0.00434975,0.000573419,0.000571641,0.005574308,0.000251312,0.000250533,0.002443048
1,7,0.003621247,0.003708157,0.003595481,0.000531996,0.000617394,0.000432142,0.000233157,0.000270585,0.000189395
1,8,0.003668416,0.003753008,0.003679555,0.000478065,0.000543983,0.000494353,0.000209521,0.000238411,0.00021666
1,9,0.003810241,0.003764123,0.00376774,0.000460051,0.000416167,0.000533394,0.000201626,0.000182393,0.00023377
1,10,0.003849137,0.003654763,0.003610564,0.000727796,0.000473467,0.000385937,0.000318971,0.000207506,0.000169144
1,11,0.003544605,0.003632735,0.003549927,0.00055374,0.000393474,0.000312864,0.000242687,0.000172447,0.000137119
1,12,0.00387339,0.003509524,0.003702542,0.000525885,0.000388833,0.000435541,0.000230479,0.000170413,0.000190884
1,13,0.003706338,0.003666213,0.003713788,0.000463944,0.000429548,0.0005293,0.000203332,0.000188258,0.000231976
1,14,0.003683576,0.003740255,0.003604049,0.000414388,0.000527251,0.000408138,0.000181613,0.000231078,0.000178874
1,15,0.003584041,0.003578717,0.003575723,0.000536929,0.000416465,0.000348781,0.00023532,0.000182524,0.00015286
1,16,0.003642313,0.003549117,0.003551587,0.000351548,0.000410595,0.000449198,0.000154073,0.000179951,0.00019687
1,17,0.003535515,0.003441981,0.003532407,0.000466239,0.000360765,0.000320234,0.000204338,0.000158112,0.000140349
1,18,0.003428829,0.003381698,0.003543003,0.000517546,0.000404373,0.000353397,0.000226825,0.000177224,0.000154883
1,19,0.003462924,0.003532044,0.003538272,0.000399944,0.000449639,0.000314684,0.000175283,0.000197063,0.000137916
1,20,0.003529323,0.003507961,0.003514244,0.000331776,0.0003164,0.000365961,0.000145407,0.000138668,0.00016039
1,21,0.003400925,0.003400587,0.003446101,0.000551528,0.000339086,0.000301373,0.000241718,0.000148611,0.000132082
1,22,0.003578785,0.003494894,0.003538146,0.000381151,0.000329674,0.000316079,0.000167047,0.000144486,0.000138528
1,23,0.003566401,0.003404541,0.003471432,0.000400873,0.000337443,0.000469452,0.00017569,0.000147891,0.000205746
1,24,0.003564394,0.003341344,0.003436421,0.000435745,0.000346372,0.000360142,0.000190974,0.000151804,0.000157839
1,25,0.003580406,0.003432736,0.003474759,0.000560257,0.000315424,0.000387227,0.000245543,0.000138241,0.00016971
1,26,0.003436126,0.003374691,0.003462974,0.000424652,0.000345611,0.000400572,0.000186112,0.000151471,0.000175558
1,27,0.003492869,0.003371695,0.00336254,0.000449612,0.000296677,0.000277307,0.000197051,0.000130025,0.000121535
1,28,0.003571069,0.003397182,0.003391535,0.000398025,0.000296136,0.000245321,0.000174442,0.000129787,0.000107517
1,29,0.003511549,0.003392856,0.003350724,0.000356573,0.000362005,0.000306717,0.000156275,0.000158656,0.000134425
1,30,0.003545571,0.003331774,0.003433101,0.000346485,0.000361213,0.000320315,0.000151854,0.000158308,0.000140384
1,31,0.003352982,0.003359439,0.003326678,0.000348211,0.000297816,0.000250529,0.00015261,0.000130524,0.000109799
1,32,0.003314806,0.00326372,0.003470591,0.000388376,0.000240001,0.000351184,0.000170213,0.000105185,0.000153913
1,33,0.003244729,0.003378693,0.00345501,0.000485068,0.000289098,0.000376806,0.00021259,0.000126703,0.000165142
1,34,0.003320148,0.003354348,0.003318723,0.000342774,0.000228303,0.000297322,0.000150227,0.000100058,0.000130307
1,35,0.003386617,0.003313892,0.003300744,0.000332093,0.000332067,0.000294041,0.000145546,0.000145535,0.000128869
1,36,0.003259684,0.003242246,0.003480492,0.000318946,0.000209,0.000443624,0.000139784,9.15984E-05,0.000194427
1,37,0.003402535,0.003261161,0.003295915,0.000416826,0.000258762,0.000214611,0.000182682,0.000113408,9.40573E-05
1,38,0.003310045,0.003331337,0.003437674,0.000355421,0.000251099,0.000400989,0.00015577,0.000110049,0.000175741
1,39,0.003284479,0.003253831,0.003369495,0.00029891,0.00021824,0.000279968,0.000131003,9.56481E-05,0.000122701
1,40,0.003334116,0.003267839,0.003435903,0.0002277,0.000315989,0.000368407,9.97938E-05,0.000138488,0.000161462
1,41,0.003246297,0.003236362,0.003285823,0.00030961,0.00029215,0.000277824,0.000135692,0.00012804,0.000121762
1,42,0.003146534,0.003200801,0.003279726,0.000464462,0.000264131,0.000261233,0.000203559,0.000115761,0.000114491
1,43,0.003225544,0.003201695,0.003336186,0.000339219,0.000329868,0.000289193,0.000148669,0.000144571,0.000126744
1,44,0.003249045,0.003211096,0.003294177,0.000296159,0.000259775,0.000215116,0.000129797,0.000113851,9.42785E-05
1,45,0.003206432,0.003146249,0.003288703,0.000308161,0.000196949,0.000281072,0.000135057,8.63167E-05,0.000123185
1,46,0.003238087,0.003274443,0.003339642,0.000317734,0.000223965,0.000314883,0.000139253,9.81572E-05,0.000138004
1,47,0.003224208,0.003158658,0.003402691,0.000298602,0.000281895,0.000409216,0.000130868,0.000123546,0.000179347
1,48,0.003115572,0.003261284,0.003315249,0.000440533,0.000312962,0.000251075,0.000193072,0.000137162,0.000110039
1,49,0.003204758,0.003208449,0.003456007,0.000352355,0.000288152,0.000613982,0.000154426,0.000126288,0.000269089
1,50,0.00320887,0.003104338,0.003296109,0.000304807,0.000205434,0.000274938,0.000133588,9.00355E-05,0.000120497
1,51,0.0031692,0.003194368,0.003348855,0.000335032,0.000208871,0.000313094,0.000146834,9.15417E-05,0.000137219
1,52,0.003132134,0.003197984,0.003328135,0.000441904,0.000250048,0.000278842,0.000193673,0.000109589,0.000122208
1,53,0.003223148,0.003126119,0.00322806,0.000302457,0.000212105,0.000194881,0.000132558,9.29591E-05,8.54102E-05
1,54,0.003094856,0.003186314,0.003351634,0.000425552,0.000265749,0.000301467,0.000186507,0.00011647,0.000132124
1,55,0.003125841,0.003049546,0.003443717,0.00036457,0.000203165,0.000467724,0.00015978,8.90412E-05,0.000204989
1,56,0.00314578,0.003234895,0.003323304,0.000240593,0.000236911,0.000385547,0.000105445,0.000103831,0.000168974
1,57,0.003153725,0.003125159,0.003390743,0.000281864,0.0002617,0.000438867,0.000123532,0.000114695,0.000192342
1,58,0.003122082,0.003178205,0.003314592,0.000310157,0.000305428,0.000212531,0.000135932,0.00013386,9.31459E-05
1,59,0.003117164,0.003149718,0.003250835,0.000400051,0.00023561,0.000255639,0.00017533,0.000103261,0.000112039
1,60,0.003115888,0.003091662,0.003370402,0.000262195,0.000218451,0.000335741,0.000114912,9.57402E-05,0.000147145
1,61,0.003189939,0.003172934,0.00334674,0.000463217,0.000268691,0.000443032,0.000203014,0.000117759,0.000194167
1,62,0.003137262,0.003116363,0.003312286,0.000309494,0.000216567,0.000226052,0.000135642,9.49147E-05,9.90718E-05
1,63,0.00305725,0.00316593,0.003357397,0.000235708,0.000222263,0.000406493,0.000103304,9.74111E-05,0.000178153
1,64,0.003084214,0.003095351,0.00336587,0.000285079,0.000178475,0.000382021,0.000124941,7.82199E-05,0.000167428
1,65,0.00310238,0.003157109,0.003247795,0.000258284,0.000239632,0.000299006,0.000113198,0.000105023,0.000131045
1,66,0.003103159,0.00311229,0.003333732,0.000335895,0.000222795,0.000383347,0.000147213,9.76441E-05,0.000168009
1,67,0.003086292,0.003203955,0.003317098,0.000323383,0.000262319,0.000297045,0.000141729,0.000114967,0.000130186
1,68,0.00308327,0.003152009,0.003230093,0.000307488,0.000263008,0.000202857,0.000134763,0.000115269,8.89061E-05
1,69,0.003025697,0.003088534,0.003334431,0.000305266,0.000222348,0.000381177,0.000133789,9.74482E-05,0.000167058
1,70,0.003035864,0.003134887,0.003270522,0.000326082,0.000214964,0.000184894,0.000142912,9.42122E-05,8.10334E-05
1,71,0.003061314,0.003134692,0.0033714,0.00026015,0.000212189,0.000398983,0.000114016,9.29961E-05,0.000174862
1,72,0.003021614,0.00307754,0.003513793,0.000202029,0.000202827,0.000379754,8.85433E-05,8.88926E-05,0.000166434
1,73,0.00307576,0.003088925,0.003315602,0.000238755,0.000207712,0.000296278,0.000104639,9.1034E-05,0.00012985
1,74,0.003040083,0.0030937,0.003309124,0.000325431,0.000171547,0.000221947,0.000142627,7.51838E-05,9.72727E-05
1,75,0.003053437,0.003113085,0.003314906,0.000239827,0.000158474,0.000299509,0.000105109,6.94544E-05,0.000131266
1,76,0.00307359,0.003133648,0.003391368,0.000307129,0.000256641,0.000407226,0.000134605,0.000112478,0.000178475
1,77,0.002944016,0.003124063,0.003363004,0.000367122,0.000182431,0.000302147,0.000160898,7.9954E-05,0.000132422
1,78,0.002999796,0.00314903,0.003315705,0.00023955,0.000211235,0.000208452,0.000104987,9.25779E-05,9.13583E-05
1,79,0.003020185,0.003066478,0.003327512,0.000241999,0.00023544,0.000339557,0.000106061,0.000103186,0.000148817
1,80,0.002946563,0.003073411,0.003339897,0.000345431,0.000184474,0.000355961,0.000151392,8.08493E-05,0.000156007
2,4,0.013006797,0.01181242,0.015106801,0.009076763,0.009738166,0.01159933,0.003978067,0.00426794,0.00508363
2,6,0.006520131,0.006463128,0.00704637,0.007518465,0.00592038,0.007763089,0.003295113,0.002594721,0.003402324
2,8,0.004579129,0.004761844,0.003650409,0.003023769,0.005608341,0.005470342,0.001325225,0.002457964,0.002397483
2,10,0.003373111,0.003325272,0.003009071,0.00159567,0.000772765,0.001836416,0.000699333,0.000338679,0.000804845
2,12,0.003407956,0.00295381,0.002612616,0.002061748,0.000813595,0.00039518,0.000903601,0.000356574,0.000173195
2,14,0.002890198,0.003160254,0.002748751,0.000954051,0.001361809,0.000399483,0.000418131,0.000596839,0.000175081
2,16,0.002799298,0.002961456,0.002692324,0.000682686,0.000638872,0.000371099,0.0002992,0.000279998,0.000162641
2,18,0.002816295,0.00276961,0.002810671,0.00075102,0.000579246,0.000382365,0.000329149,0.000253866,0.000167579
2,20,0.002796925,0.002972503,0.002813513,0.000664941,0.000674109,0.000307807,0.000291423,0.000295441,0.000134903
2,22,0.00276804,0.002725932,0.002916064,0.000787175,0.000603522,0.000427612,0.000344995,0.000264505,0.000187409
2,24,0.002908744,0.002656729,0.00285648,0.000758568,0.000658017,0.000364925,0.000332457,0.000288389,0.000159936
2,26,0.002758605,0.002761781,0.002901576,0.000748932,0.000699907,0.000335098,0.000328234,0.000306748,0.000146863
2,28,0.002684937,0.002939181,0.002908048,0.00082913,0.00073377,0.000365226,0.000363382,0.000321589,0.000160068
