,neuron_type,n,loss,val_loss
100,gelu,21,0.002841627225279808,0.0028996067121624947
101,silu,21,0.0024596690200269222,0.002577931387349963
102,tanh,21,0.0033180543687194586,0.0032445834949612617
103,gelu,21,0.00226602703332901,0.0023233224637806416
104,silu,21,0.0010047510731965303,0.0010710767237469554
105,tanh,21,0.0030486145988106728,0.0033138426952064037
106,gelu,21,0.0014209862565621734,0.001470373710617423
107,silu,21,0.003839019453153014,0.004090564791113138
108,tanh,21,0.002990528242662549,0.0028846159111708403
109,gelu,21,0.002710086526349187,0.0025426107458770275
110,silu,21,0.0021008101757615805,0.002136231865733862
111,tanh,21,0.0024947950150817633,0.0025432424154132605
112,gelu,21,0.0036258860491216183,0.0037071453407406807
113,silu,21,0.00242615956813097,0.002465993631631136
114,tanh,21,0.003123172791674733,0.003192813601344824
115,gelu,21,0.0011599443387240171,0.0011173492530360818
116,silu,21,0.002962846076115966,0.0030376208014786243
117,tanh,21,0.0028184233233332634,0.0027629651594907045
118,gelu,21,0.0034498143941164017,0.003502000356093049
119,silu,21,0.0027984059415757656,0.0029126149602234364
120,tanh,22,0.0028126752004027367,0.0030287345871329308
121,gelu,22,0.0009722050745040178,0.0011214083060622215
122,silu,22,0.0017387379193678498,0.0017663170583546162
123,tanh,22,0.003024882171303034,0.0030994785483926535
124,gelu,22,0.0036679652985185385,0.003749590367078781
125,silu,22,0.0029109944589436054,0.0029943992849439383
126,tanh,22,0.0028395692352205515,0.0028115895111113787
127,gelu,22,0.0014359474880620837,0.00156027777120471
128,silu,22,0.0020183532033115625,0.00205033365637064
129,tanh,22,0.002925093052908778,0.0034384464379400015
130,gelu,22,0.0028050467371940613,0.002900456776842475
131,silu,22,0.0029012758750468493,0.003086147829890251
132,tanh,22,0.0025928751565515995,0.002694771159440279
133,gelu,22,0.0032380942720919847,0.00309300166554749
134,silu,22,0.0031868796795606613,0.003243657760322094
135,tanh,22,0.0029956225771456957,0.0030426059383898973
136,gelu,22,0.0032767229713499546,0.0032425073441118
137,silu,22,0.0025449469685554504,0.002612193813547492
138,tanh,22,0.0037225999403744936,0.0037793221417814493
139,gelu,22,0.002600414212793112,0.0026231876108795404
140,silu,22,0.0033981662709265947,0.003313652006909251
141,tanh,22,0.002851296914741397,0.0029488925356417894
142,gelu,22,0.001806685351766646,0.0019943485967814922
143,silu,22,0.0019321329891681671,0.0020114737562835217
144,tanh,22,0.0030150720849633217,0.0030786190181970596
145,gelu,22,0.0024592834524810314,0.002402679994702339
146,silu,22,0.0035320136230438948,0.0038471193984150887
147,tanh,22,0.003099208464846015,0.003252486465498805
148,gelu,22,0.001463742577470839,0.0015995012363418937
149,silu,22,0.002734765410423279,0.002722491743043065
150,tanh,22,0.0029940942768007517,0.002962857950478792
151,gelu,22,0.0014405401889234781,0.001544217229820788
152,silu,22,0.0030012757051736116,0.0029935981146991253
153,tanh,22,0.002725511323660612,0.0029543587006628513
154,gelu,22,0.0014725872315466404,0.0015620844205841422
155,silu,22,0.0030012219212949276,0.003008185187354684
156,tanh,22,0.003467533038929105,0.003604527562856674
157,gelu,22,0.002901282859966159,0.0030118413269519806
158,silu,22,0.001046974677592516,0.001100578811019659
159,tanh,22,0.003170144045725465,0.003150118049234152
160,gelu,22,0.0030341902747750282,0.003147806040942669
161,silu,22,0.0009562472114339471,0.0010023887734860182
162,tanh,22,0.002865097252652049,0.0028989098500460386
163,gelu,22,0.0012812783243134618,0.0013411297695711255
164,silu,22,0.002148325089365244,0.002123503480106592
165,tanh,22,0.0031593337189406157,0.0032220929861068726
166,gelu,22,0.001212265924550593,0.0012287291465327144
167,silu,22,0.0031882578041404486,0.0032288215588778257
168,tanh,22,0.0029591447673738003,0.0031613344326615334
169,gelu,22,0.0008798886556178331,0.0008879127562977374
170,silu,22,0.002260419074445963,0.002285335911437869
171,tanh,22,0.003030861960723996,0.0030937569681555033
172,gelu,22,0.001214931020513177,0.0012395920930430293
173,silu,22,0.003542246064171195,0.0037906807847321033
174,tanh,22,0.003394405823200941,0.003371473401784897
175,gelu,22,0.001276154420338571,0.001366290496662259
176,silu,22,0.002548163291066885,0.0025796981062740088
177,tanh,22,0.0031368983909487724,0.0031107719987630844
178,gelu,22,0.003015972673892975,0.0030481235589832067
179,silu,22,0.0027384553104639053,0.0029140347614884377
180,tanh,22,0.003241359954699874,0.0033297205809503794
181,gelu,22,0.0011221215827390552,0.0012200603960081935
182,silu,22,0.0031423333566635847,0.003131340956315398
183,tanh,22,0.00286886072717607,0.002967504085972905
184,gelu,22,0.003872588276863098,0.0036795970518141985
185,silu,22,0.0019216446671634912,0.001938410336151719
186,tanh,22,0.0030190658289939165,0.0030608447268605232
187,gelu,22,0.0023253420367836952,0.0023223133757710457
188,silu,22,0.0015562513144686818,0.001553726615384221
189,tanh,22,0.002830333774909377,0.0027976306155323982
190,gelu,22,0.0013577667996287346,0.0014197742566466331
191,silu,22,0.0033199740573763847,0.003366982564330101
192,tanh,22,0.0031697587110102177,0.0031753922812640667
193,gelu,22,0.001490850350819528,0.0015675956383347511
194,silu,22,0.0031749773770570755,0.003218876663595438
195,tanh,22,0.003035812173038721,0.0034081502817571163
196,gelu,22,0.0008698914898559451,0.0008868997101671994
197,silu,22,0.0033050295896828175,0.0031719098333269358
198,tanh,22,0.002767021069303155,0.0027279804926365614
199,gelu,22,0.0011534481309354305,0.0011894928757101297
200,silu,22,0.0028326890897005796,0.0028314825613051653
201,tanh,22,0.0036196282599121332,0.0038842458743602037
202,gelu,22,0.0014448089059442282,0.0014505587751045823
203,silu,22,0.002787052420899272,0.002982169156894088
204,tanh,22,0.0036882515996694565,0.004007870797067881
205,gelu,22,0.0009913549292832613,0.0010059975320473313
206,silu,22,0.003376974491402507,0.0035278124269098043
207,tanh,22,0.004543565213680267,0.004607983399182558
208,gelu,22,0.002322898944839835,0.0024913582019507885
209,silu,22,0.0024368956219404936,0.0024519760627299547
210,tanh,22,0.00281669688411057,0.0028790791984647512
211,gelu,22,0.002439049305394292,0.0025668174494057894
212,silu,22,0.0017833346500992775,0.001897525042295456
213,tanh,22,0.003225501626729965,0.0032192100770771503
214,gelu,22,0.0020156109239906073,0.0019182628020644188
215,silu,22,0.003663357812911272,0.003699016524478793
216,tanh,22,0.0031959577463567257,0.003274687333032489
217,gelu,22,0.003586913924664259,0.00360699649900198
218,silu,22,0.003575456328690052,0.0038678511045873165
219,tanh,22,0.0036204936914145947,0.0037518003955483437
220,gelu,22,0.0015435705427080393,0.0015395762166008353
221,silu,22,0.0029791633132845163,0.0029611350037157536
222,tanh,22,0.0030297187622636557,0.0029887862037867308
223,gelu,22,0.0022446250077337027,0.002349058398976922
224,silu,22,0.0025514145381748676,0.0025647692382335663
225,tanh,22,0.0031682259868830442,0.003147781128063798
226,gelu,22,0.0031114821322262287,0.003039809176698327
227,silu,22,0.0029497763607650995,0.002998864743858576
228,tanh,22,0.002745432546362281,0.002845511771738529
229,gelu,22,0.0032036490738391876,0.003250416833907366
230,silu,22,0.00269857095554471,0.002824285766109824
231,tanh,22,0.003269889857620001,0.0032558811362832785
232,gelu,22,0.0012507475912570953,0.001284603145904839
233,silu,22,0.0027235334273427725,0.002644064137712121
234,tanh,22,0.0030164194758981466,0.0029655382968485355
235,gelu,22,0.0009422287112101912,0.0009950578678399324
236,silu,22,0.0017524089198559523,0.0016871500993147492
237,tanh,22,0.0032853917218744755,0.0035193637013435364
238,gelu,22,0.003678101347759366,0.003763314336538315
239,silu,22,0.002862734254449606,0.0029034516774117947
240,tanh,23,0.0025319482665508986,0.002572486409917474
241,gelu,23,0.0008760319324210286,0.0008648580987937748
242,silu,23,0.0017993667861446738,0.0019075997406616807
243,tanh,23,0.0031476698350161314,0.0030143228359520435
244,gelu,23,0.00144831498619169,0.0015093307010829449
245,silu,23,0.0034060978796333075,0.003428822848945856
246,tanh,23,0.0030177778098732233,0.0030926517210900784
247,gelu,23,0.0021648516412824392,0.0020594007801264524
248,silu,23,0.0031503220088779926,0.0030384131241589785
249,tanh,23,0.003610579064115882,0.003818813944235444
250,gelu,23,0.001236892188899219,0.0013195086503401399
251,silu,23,0.0014769373228773475,0.0014997030375525355
252,tanh,23,0.0034704518038779497,0.0035803276114165783
253,gelu,23,0.003246486419811845,0.0032635987736284733
254,silu,23,0.0025907696690410376,0.0025421609170734882
255,tanh,23,0.003342552576214075,0.0034796136897057295
256,gelu,23,0.002786443568766117,0.002798059256747365
257,silu,23,0.0033449684269726276,0.0032399219926446676
258,tanh,23,0.002774774795398116,0.002609408227726817
259,gelu,23,0.001834525028243661,0.0020099268294870853
260,silu,23,0.001366524025797844,0.0013649333268404007
261,tanh,23,0.0033150091767311096,0.0033902297727763653
262,gelu,23,0.002651945687830448,0.002822752809152007
263,silu,23,0.0026532821357250214,0.0026607378385961056
264,tanh,23,0.0028653184417635202,0.0030075116083025932
265,gelu,23,0.001967970049008727,0.001921814400702715
266,silu,23,0.003177223028615117,0.0031626722775399685
267,tanh,23,0.003428834490478039,0.003445721697062254
268,gelu,23,0.0035427662078291178,0.0033456943929195404
269,silu,23,0.002920453669503331,0.0029551584739238024
270,tanh,23,0.002933159004896879,0.002895294688642025
271,gelu,23,0.0033106578048318624,0.0033057949040085077
272,silu,23,0.0019600812811404467,0.0019205238204449415
273,tanh,23,0.0028936888556927443,0.002903635147958994
274,gelu,23,0.0018572917906567454,0.0018781371181830764
275,silu,23,0.003138531930744648,0.0030162371695041656
276,tanh,23,0.0028529257979243994,0.00282905506901443
277,gelu,23,0.002704781014472246,0.0028444980271160603
278,silu,23,0.002347566420212388,0.0024577376898378134
279,tanh,23,0.0032876031473279,0.003362061223015189
280,gelu,23,0.002772472333163023,0.0026881471276283264
281,silu,23,0.002680282574146986,0.002744868164882064
282,tanh,23,0.0029704992193728685,0.0029952838085591793
283,gelu,23,0.00103024544660002,0.0010470416164025664
284,silu,23,0.0033039385452866554,0.0031219650991261005
285,tanh,23,0.002833822974935174,0.0028912690468132496
286,gelu,23,0.0019019264727830887,0.0021073969546705484
287,silu,23,0.0024502540472894907,0.002450555330142379
288,tanh,23,0.0038133859634399414,0.003860567230731249
289,gelu,23,0.0019220032263547182,0.0019477499881759286
290,silu,23,0.0037616940680891275,0.003475668840110302
291,tanh,23,0.0030432557687163353,0.00322699174284935
292,gelu,23,0.0009442423470318317,0.0010026147356256843
293,silu,23,0.0013950482243672013,0.001450902782380581
294,tanh,23,0.0034561920911073685,0.003623669035732746
295,gelu,23,0.0036826326977461576,0.003710551653057337
296,silu,23,0.0032096144277602434,0.0032689454965293407
297,tanh,23,0.0033656505402177572,0.00351366912946105
298,gelu,23,0.0008701129700057209,0.0009166729869320989
299,silu,23,0.001095261424779892,0.0010969477007165551
300,tanh,23,0.002657308243215084,0.0028183443937450647
301,gelu,23,0.0027095864061266184,0.0027911642100661993
302,silu,23,0.002364848740398884,0.002382044680416584
303,tanh,23,0.0030013311188668013,0.0030302759259939194
304,gelu,23,0.0023562205024063587,0.002278724452480674
305,silu,23,0.0026001620572060347,0.0025541838258504868
306,tanh,23,0.002785453572869301,0.0027304855175316334
307,gelu,23,0.0018963593756780028,0.001982741290703416
308,silu,23,0.0023932731710374355,0.0023943043779581785
309,tanh,23,0.002899632090702653,0.002924954518675804
310,gelu,23,0.0025734170340001583,0.0025655273348093033
311,silu,23,0.0031940287444740534,0.003105663927271962
312,tanh,23,0.003234177129343152,0.003160967258736491
313,gelu,23,0.0013901356142014265,0.001426922157406807
314,silu,23,0.0027607511729002,0.002812259830534458
315,tanh,23,0.0031750036869198084,0.0036357531789690256
316,gelu,23,0.003320168238133192,0.003251210320740938
317,silu,23,0.0020677591674029827,0.002142776735126972
318,tanh,23,0.0032459190115332603,0.003265449544414878
319,gelu,23,0.002800938906148076,0.0029617585241794586
320,silu,23,0.0030564782209694386,0.0029761865735054016
321,tanh,23,0.0028574143070727587,0.0030040317215025425
322,gelu,23,0.0019960955251008272,0.0020533499773591757
323,silu,23,0.002516120672225952,0.00259376154281199
324,tanh,23,0.0028518978506326675,0.002787393517792225
325,gelu,23,0.0012037430424243212,0.0010995344491675496
326,silu,23,0.002348711248487234,0.002321614185348153
327,tanh,23,0.002828603843227029,0.0028145164251327515
328,gelu,23,0.0011514418292790651,0.0012560660252347589
329,silu,23,0.0028453334234654903,0.0028513872530311346
330,tanh,23,0.0027505073230713606,0.002868460025638342
331,gelu,23,0.0023899071384221315,0.002400193829089403
332,silu,23,0.001703718095086515,0.0016421509208157659
333,tanh,23,0.0029165728483349085,0.0028195332270115614
334,gelu,23,0.0008804700919426978,0.0009236016194336116
335,silu,23,0.002876204438507557,0.002856142120435834
336,tanh,23,0.001964804483577609,0.0020600692369043827
337,gelu,23,0.0010991543531417847,0.0010523716919124126
338,silu,23,0.002609268529340625,0.0026874763425439596
339,tanh,23,0.0026990394107997417,0.0028155758045613766
340,gelu,23,0.0011738325702026486,0.0012268645223230124
341,silu,23,0.002276612678542733,0.0022814422845840454
342,tanh,23,0.003260012250393629,0.0033977762795984745
343,gelu,23,0.002375777577981353,0.0025293207727372646
344,silu,23,0.0022119348868727684,0.0022414056584239006
345,tanh,23,0.0029904127586632967,0.0028987128753215075
346,gelu,23,0.002158567076548934,0.0024253844749182463
347,silu,23,0.003125277115032077,0.003134302794933319
348,tanh,23,0.00324555323459208,0.003450280288234353
349,gelu,23,0.0021992153488099575,0.002290046773850918
350,silu,23,0.0026516602374613285,0.002761632902547717
351,tanh,23,0.0027144593186676502,0.0029824404045939445
352,gelu,23,0.003574019530788064,0.0037388047203421593
353,silu,23,0.0032738600857555866,0.003320761490613222
354,tanh,23,0.0033757092896848917,0.003640947863459587
355,gelu,23,0.002816775580868125,0.003003699006512761
356,silu,23,0.0025422084145247936,0.0025773709639906883
357,tanh,23,0.0033080161083489656,0.0034769438207149506
358,gelu,23,0.001654519117437303,0.0017581670545041561
359,silu,23,0.0025210899766534567,0.002417674520984292
360,tanh,24,0.003068026853725314,0.003032332519069314
361,gelu,24,0.00313911703415215,0.0030939122661948204
362,silu,24,0.0029394107405096292,0.0028515669982880354
363,tanh,24,0.0027247690595686436,0.0028331903740763664
364,gelu,24,0.002638015663251281,0.0024706157855689526
365,silu,24,0.0026241890154778957,0.002688431181013584
366,tanh,24,0.0031466176733374596,0.003285385202616453
367,gelu,24,0.00261859898455441,0.0026385646779090166
368,silu,24,0.0026697583962231874,0.0027346895076334476
369,tanh,24,0.00338191376067698,0.0036215370055288076
370,gelu,24,0.0016449128743261099,0.0018166502704843879
371,silu,24,0.0029895701445639133,0.0029858530033379793
372,tanh,24,0.0027671910356730223,0.0028821739833801985
373,gelu,24,0.003571975277736783,0.003491268726065755
374,silu,24,0.0010139099322259426,0.0010291984071955085
375,tanh,24,0.0036379657685756683,0.003912588115781546
376,gelu,24,0.0034588552080094814,0.003788108006119728
377,silu,24,0.002843205351382494,0.0028096805326640606
378,tanh,24,0.0032802927307784557,0.0032338083256036043
379,gelu,24,0.0030319509096443653,0.003023728961125016
380,silu,24,0.0015601066406816244,0.0016044164076447487
381,tanh,24,0.002617496997117996,0.0026984538417309523
382,gelu,24,0.001896311528980732,0.001890545361675322
383,silu,24,0.0012174220755696297,0.0012984838103875518
384,tanh,24,0.0028263553977012634,0.0028201888781040907
385,gelu,24,0.0017726951045915484,0.0017497799126431346
386,silu,24,0.0028951733838766813,0.002792347688227892
387,tanh,24,0.0032614923547953367,0.0032965659629553556
388,gelu,24,0.001438467064872384,0.0015472497325390577
389,silu,24,0.0025293950457125902,0.0025092537980526686
390,tanh,24,0.002752685220912099,0.0028546948451548815
391,gelu,24,0.0028943007346242666,0.00298050488345325
392,silu,24,0.0027568237856030464,0.002998795360326767
393,tanh,24,0.003028868231922388,0.0031570931896567345
394,gelu,24,0.0011953306384384632,0.0013174767373129725
395,silu,24,0.0010115345939993858,0.0010916272876784205
396,tanh,24,0.0031896308064460754,0.0031326611060649157
397,gelu,24,0.002828862750902772,0.002893757540732622
398,silu,24,0.0027158374432474375,0.0026500544045120478
399,tanh,24,0.0034565823152661324,0.003340513911098242
400,gelu,24,0.000924292195122689,0.0010070743737742305
401,silu,24,0.0013947238912805915,0.0014652747195214033
402,tanh,24,0.0029439476784318686,0.002964604180306196
403,gelu,24,0.0032739038579165936,0.0033082955051213503
404,silu,24,0.0014812011504545808,0.0014585577882826328
405,tanh,24,0.0029166871681809425,0.0029001147486269474
406,gelu,24,0.0013612732291221619,0.0014555644011124969
407,silu,24,0.002469324041157961,0.0021301039960235357
408,tanh,24,0.0034911264665424824,0.003638099180534482
409,gelu,24,0.0015493156388401985,0.0016042266506701708
410,silu,24,0.0027371777687221766,0.0026702878531068563
411,tanh,24,0.0034505187068134546,0.003623531199991703
412,gelu,24,0.0012406714959070086,0.0013544363901019096
413,silu,24,0.0014838817296549678,0.001472105155698955
414,tanh,24,0.002532270038500428,0.0024663275107741356
415,gelu,24,0.0016860510222613811,0.0017799694323912263
416,silu,24,0.0033974081743508577,0.0036703820805996656
417,tanh,24,0.0035715270787477493,0.003562372177839279
418,gelu,24,0.0030830332543700933,0.003082816954702139
419,silu,24,0.003057923400774598,0.0030592523980885744
420,tanh,24,0.003028115490451455,0.0030591553077101707
421,gelu,24,0.0027353044133633375,0.002763276919722557
422,silu,24,0.0036590201780200005,0.003666735952720046
423,tanh,24,0.004423906095325947,0.004521493799984455
424,gelu,24,0.0025458894670009613,0.0026518558152019978
425,silu,24,0.003163037123158574,0.0031644718255847692
426,tanh,24,0.0029811845161020756,0.0031615239568054676
427,gelu,24,0.003447252092882991,0.0033741898369044065
428,silu,24,0.0026818967889994383,0.002665423322468996
429,tanh,24,0.0030461838468909264,0.0031471566762775183
430,gelu,24,0.001378652872517705,0.0013299852143973112
431,silu,24,0.003176112426444888,0.0033021308481693268
432,tanh,24,0.0034620226360857487,0.003475299570709467
433,gelu,24,0.0023050422314554453,0.0023695731069892645
434,silu,24,0.0029990714974701405,0.0029113104101270437
435,tanh,24,0.0028948946855962276,0.0030191766563802958
436,gelu,24,0.003729855176061392,0.0038153138011693954
437,silu,24,0.0020349090918898582,0.002123363548889756
438,tanh,24,0.0031257441733032465,0.003171088406816125
439,gelu,24,0.004105496685951948,0.004104370251297951
440,silu,24,0.001471307477913797,0.0015202638460323215
441,tanh,24,0.003351427149027586,0.0033812911715358496
442,gelu,24,0.0009582607890479267,0.0009511999669484794
443,silu,24,0.0024529078509658575,0.0024398190435022116
444,tanh,24,0.0034377900883555412,0.0036696388851851225
445,gelu,24,0.0016038911417126656,0.0015569488750770688
446,silu,24,0.002951229689642787,0.0029498045332729816
447,tanh,24,0.003184861969202757,0.0031256668735295534
448,gelu,24,0.0015691210282966495,0.0016826072242110968
449,silu,24,0.003258062293753028,0.0033304905518889427
450,tanh,24,0.0032066211570054293,0.0032825754024088383
451,gelu,24,0.0009691758314147592,0.0010498559568077326
452,silu,24,0.003125483635812998,0.0030815335921943188
453,tanh,24,0.003104821313172579,0.0031718160025775433
454,gelu,24,0.001116061583161354,0.0010939112398773432
455,silu,24,0.0006115034339018166,0.0006300664390437305
456,tanh,24,0.0031102963257580996,0.003144260961562395
457,gelu,24,0.00340341217815876,0.0035877013579010963
458,silu,24,0.0028898613527417183,0.0029637112747877836
459,tanh,24,0.002851150231435895,0.0028933347202837467
460,gelu,24,0.0020104937721043825,0.002020501997321844
461,silu,24,0.001356153399683535,0.001493068877607584
462,tanh,24,0.0031254924833774567,0.0033843235578387976
463,gelu,24,0.0032623664010316133,0.0032784140203148127
464,silu,24,0.0030110711231827736,0.00296819768846035
465,tanh,24,0.003932477440685034,0.004052243195474148
466,gelu,24,0.0015848031034693122,0.0015740044182166457
467,silu,24,0.001573387417010963,0.0014765433734282851
468,tanh,24,0.0030766224954277277,0.003174237906932831
469,gelu,24,0.0010655842488631606,0.0010315520921722054
470,silu,24,0.0030207138042896986,0.0029103572014719248
471,tanh,24,0.0028619810473173857,0.0029840231873095036
472,gelu,24,0.0023081081453710794,0.0023796434979885817
473,silu,24,0.0026630444917827845,0.0025579354260116816
474,tanh,24,0.00305792223662138,0.0030709702987223864
475,gelu,24,0.002272888319566846,0.0023708567023277283
476,silu,24,0.0032072574831545353,0.0031760360579937696
477,tanh,24,0.0033341425005346537,0.003521343693137169
478,gelu,24,0.0029986565932631493,0.0029704836197197437
479,silu,24,0.003073084633797407,0.003277586307376623
480,tanh,25,0.002954041352495551,0.0028972129803150892
481,gelu,25,0.003032055916264653,0.002996002323925495
482,silu,25,0.0014507918385788798,0.0014173862291499972
483,tanh,25,0.0025115578901022673,0.0025578797794878483
484,gelu,25,0.0010054756421595812,0.0011284477077424526
485,silu,25,0.002862900495529175,0.002992089372128248
486,tanh,25,0.0031230140011757612,0.0032464966643601656
487,gelu,25,0.0014731422998011112,0.0016376575222238898
488,silu,25,0.0016579806106165051,0.0018024605233222246
489,tanh,25,0.003239073557779193,0.0034350573550909758
490,gelu,25,0.0029007697012275457,0.002906337846070528
491,silu,25,0.0024096679408103228,0.0023451365996152163
492,tanh,25,0.0030684368684887886,0.0032795104198157787
493,gelu,25,0.0011643854668363929,0.0012016736436635256
494,silu,25,0.0016348888166248798,0.0016356746200472116
495,tanh,25,0.003190896939486265,0.003229312365874648
496,gelu,25,0.0010166069259867072,0.0010671858908608556
497,silu,25,0.002857010345906019,0.0030651672277599573
498,tanh,25,0.002878173952922225,0.0029680810403078794
499,gelu,25,0.0016853471752256155,0.0016869986429810524
500,silu,25,0.0027383435517549515,0.0027052105870097876
501,tanh,25,0.0032743909396231174,0.003456937149167061
502,gelu,25,0.003053527558222413,0.0030326666310429573
503,silu,25,0.0033216646406799555,0.0033549254294484854
504,tanh,25,0.003036399371922016,0.0030577287543565035
505,gelu,25,0.0028329226188361645,0.002938376972451806
506,silu,25,0.0027912878431379795,0.002787151373922825
507,tanh,25,0.0030884307343512774,0.0031728025060147047
508,gelu,25,0.0026050065644085407,0.0026290640234947205
509,silu,25,0.002802087226882577,0.0028110723942518234
510,tanh,25,0.0029681436717510223,0.00289702694863081
511,gelu,25,0.0023305786307901144,0.0025500236079096794
512,silu,25,0.0028832051903009415,0.002933140378445387
513,tanh,25,0.003147437470033765,0.003143100766465068
514,gelu,25,0.00175056466832757,0.001779681770130992
515,silu,25,0.001641376642510295,0.0016150850569829345
516,tanh,25,0.003185853362083435,0.003149498486891389
517,gelu,25,0.0022932887077331543,0.0023184698075056076
